KCH,avg_pjf,avg_yxl,avg_aplus,max_aplus,max_yxl,min_yxl,avg_xkrs,avg_jgl,min_jgl
2204710001,79.29,0.0,0.0,0,0.0,0.0,198.0,100.0,100.0
2204720001,83.55,9.28,18.0,18,9.28,9.28,194.0,100.0,100.0
2204750001,79.69,1.02,1.0,1,1.02,1.02,98.0,100.0,100.0
2204760001,77.21,0.97,2.0,2,0.97,0.97,206.0,100.0,100.0
2204770001,79.61,1.5666666666666667,1.0,2,3.7,0.0,108.33333333333333,100.0,100.0
2204780001,76.5,1.98,2.0,2,1.98,1.98,101.0,100.0,100.0
2204790001,81.16,0.0,0.0,0,0.0,0.0,200.0,100.0,100.0
3006680002,68.52,0.0,0.0,0,0.0,0.0,100.0,100.0,100.0
3006700001,84.97,7.289999999999999,2.5,3,8.7,5.88,37.0,100.0,100.0
5200610002,82.4975,4.92,38.5,114,16.67,0.0,2550.25,100.0,100.0
1101980005,81.73,6.0,1.5,3,12.0,0.0,27.0,100.0,100.0
0200530002,86.53,23.68,9.0,9,23.68,23.68,38.0,100.0,100.0
0200630003,71.355,3.665,8.0,9,3.88,3.45,221.5,100.0,100.0
0200710003,73.33500000000001,2.8200000000000003,7.0,8,3.08,2.56,238.5,100.0,100.0
0200790002,80.05,5.0,1.0,1,5.0,5.0,20.0,100.0,100.0
0201020003,61.775000000000006,0.0,0.0,0,0.0,0.0,11.5,100.0,100.0
0201250005,69.16333333333334,6.456666666666666,1.0,1,7.14,5.56,15.0,100.0,100.0
0201390002,70.62,0.0,0.0,0,0.0,0.0,62.0,100.0,100.0
0201560002,78.25,1.2,3.0,3,1.2,1.2,249.0,100.0,100.0
0202020003,81.30333333333334,2.24,1.3333333333333333,2,3.39,0.0,53.333333333333336,100.0,100.0
0203740002,73.52,3.35,3.3333333333333335,6,7.0,0.0,71.33333333333333,100.0,100.0
0203770002,74.11,0.0,0.0,0,0.0,0.0,12.0,100.0,100.0
0203980003,67.49000000000001,5.699999999999999,2.5,3,7.14,4.26,39.0,100.0,100.0
0203990002,60.97,2.3049999999999997,1.5,2,2.94,1.67,57.5,100.0,100.0
0204100002,77.055,3.65,2.5,4,5.41,1.89,62.5,100.0,100.0
0204150002,72.925,0.0,0.0,0,0.0,0.0,11.5,100.0,100.0
0204480002,76.88,0.58,1.0,1,0.58,0.58,171.0,100.0,100.0
0204510002,78.11,0.0,0.0,0,0.0,0.0,13.5,100.0,100.0
0205000002,86.65,9.155000000000001,5.5,6,9.38,8.93,60.0,100.0,100.0
0205030002,84.61,9.84,6.0,6,9.84,9.84,61.0,100.0,100.0
0205070002,78.72999999999999,9.62,5.0,5,9.62,9.62,50.0,100.0,100.0
0205250001,72.47,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
0205260001,86.5,6.25,1.0,1,6.25,6.25,16.0,100.0,100.0
0205270001,86.34,7.67,1.0,1,9.09,6.25,13.5,100.0,100.0
0205290001,80.24,0.0,0.0,0,0.0,0.0,16.0,100.0,100.0
0205300001,75.67666666666666,2.0833333333333335,0.3333333333333333,1,6.25,0.0,15.333333333333334,100.0,100.0
0205310001,57.59,5.88,1.0,1,5.88,5.88,16.0,100.0,100.0
0205320001,67.5,10.415,2.5,5,20.83,0.0,20.5,100.0,100.0
0205320002,78.30333333333334,8.306666666666667,4.333333333333333,6,13.33,2.82,55.666666666666664,100.0,100.0
0205330001,73.23,4.55,1.0,1,4.55,4.55,22.0,100.0,100.0
0205340001,69.87,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
0205350001,78.44,6.25,1.0,1,6.25,6.25,15.0,100.0,100.0
0205360001,71.87,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
0205370001,67.53,4.26,2.0,2,4.26,4.26,47.0,100.0,100.0
0205420001,76.04,4.756666666666667,8.0,20,8.47,0.44,172.0,100.0,100.0
0205430001,83.45,4.23,3.0,3,4.23,4.23,71.0,100.0,100.0
0205500001,71.6,0.0,0.0,0,0.0,0.0,55.0,100.0,100.0
0205510001,72.43,7.335,5.0,6,8.0,6.67,63.0,100.0,100.0
0205520001,72.33,0.945,0.5,1,1.89,0.0,43.5,100.0,100.0
0205530001,73.39,0.0,0.0,0,0.0,0.0,41.0,100.0,100.0
0205540001,83.33,9.09,3.0,3,9.09,9.09,33.0,100.0,100.0
0205550001,86.87333333333333,8.523333333333333,4.0,5,9.3,7.5,46.333333333333336,100.0,100.0
0205560001,71.55333333333333,7.046666666666667,4.666666666666667,6,8.33,4.48,66.33333333333333,100.0,100.0
0205570001,70.33500000000001,4.715,3.0,4,7.02,2.41,66.5,100.0,100.0
0205580001,76.28999999999999,4.165,2.5,5,8.33,0.0,28.5,100.0,100.0
0205600001,80.97,8.763333333333334,5.666666666666667,6,9.52,7.25,64.33333333333333,100.0,100.0
0205610001,81.31,11.04,7.0,8,12.7,9.38,61.0,100.0,100.0
0205620001,75.83000000000001,8.21,5.0,5,8.96,7.46,62.0,100.0,100.0
0205630001,81.47999999999999,9.325,6.0,7,9.72,8.93,63.5,100.0,100.0
0205640001,83.375,9.395,6.0,7,9.86,8.93,63.5,100.0,100.0
0205650001,81.325,9.809999999999999,6.0,7,11.29,8.33,60.5,100.0,100.0
0205660001,85.465,9.465,6.0,7,10.0,8.93,63.0,100.0,100.0
0205670001,83.69,10.77,7.0,7,10.77,10.77,65.0,100.0,100.0
0205680001,83.58,9.23,6.0,6,9.23,9.23,65.0,100.0,100.0
0205690001,82.52,9.09,6.0,6,9.09,9.09,66.0,100.0,100.0
0205710001,63.07,5.97,3.0,3,5.97,5.97,51.0,100.0,100.0
0205720001,65.465,5.175,1.5,2,7.41,2.94,25.5,100.0,100.0
0205730001,79.97,7.890000000000001,4.5,6,8.96,6.82,55.0,100.0,100.0
0205740001,79.985,3.4050000000000002,2.0,2,3.64,3.17,59.0,100.0,100.0
0205750001,80.57,5.234999999999999,1.0,1,7.14,3.33,22.0,100.0,100.0
0205760001,68.88,3.525,1.5,2,5.26,1.79,46.0,100.0,100.0
0205770001,83.76,13.79,4.0,4,13.79,13.79,29.0,100.0,100.0
0205780001,71.725,5.12,4.0,7,8.97,1.27,73.0,100.0,100.0
0205790001,79.23,6.946666666666668,2.6666666666666665,3,9.38,3.77,40.0,100.0,100.0
0205800001,73.54,0.0,0.0,0,0.0,0.0,37.0,100.0,100.0
1602280001,83.15666666666665,4.423333333333333,4.0,7,6.54,3.16,86.0,100.0,100.0
1802350002,81.29,14.29,2.0,2,14.29,14.29,14.0,100.0,100.0
1802680002,73.77000000000001,7.115,2.5,3,9.68,4.55,37.5,100.0,100.0
2202220002,73.52,0.0,0.0,0,0.0,0.0,30.0,100.0,100.0
0205810001,81.515,9.335,4.0,6,10.34,8.33,41.0,100.0,100.0
0406200002,82.5,0.0,0.0,0,0.0,0.0,24.0,100.0,100.0
0407650001,78.83,0.0,0.0,0,0.0,0.0,75.0,100.0,100.0
0407660001,80.305,0.575,0.5,1,1.15,0.0,68.5,100.0,100.0
0407670001,80.65,5.88,1.0,1,5.88,5.88,17.0,100.0,100.0
0407680001,85.42500000000001,8.645,5.5,6,8.96,8.33,63.5,100.0,100.0
0407690001,82.59,4.605,3.5,7,9.21,0.0,46.0,100.0,100.0
0407720001,85.745,10.535,4.0,4,10.81,10.26,38.0,100.0,100.0
0407730001,81.66499999999999,0.0,0.0,0,0.0,0.0,49.5,100.0,100.0
0407740001,84.05,0.0,0.0,0,0.0,0.0,39.0,100.0,100.0
0407750001,78.84,0.9400000000000001,0.6666666666666666,1,1.59,0.0,76.33333333333333,100.0,100.0
0407760001,81.64,3.813333333333333,3.3333333333333335,7,7.87,0.0,78.66666666666667,100.0,100.0
0407770001,78.06,2.585,2.0,2,2.9,2.27,76.0,100.0,100.0
0407780001,84.34,5.125,3.5,5,7.69,2.56,71.5,100.0,100.0
0407790001,71.16499999999999,0.58,0.5,1,1.16,0.0,74.5,100.0,100.0
0407810001,76.95,0.0,0.0,0,0.0,0.0,76.5,100.0,100.0
0407820001,83.81,8.783333333333333,6.0,7,9.33,8.2,68.0,100.0,100.0
0407850001,81.05333333333333,6.73,16.333333333333332,24,8.0,4.78,257.6666666666667,100.0,100.0
0407860001,78.61,0.0,0.0,0,0.0,0.0,63.0,100.0,100.0
0407870001,81.47,0.0,0.0,0,0.0,0.0,19.0,100.0,100.0
0407880001,82.15666666666668,0.0,0.0,0,0.0,0.0,73.66666666666667,100.0,100.0
0407890001,78.325,0.0,0.0,0,0.0,0.0,166.0,100.0,100.0
0407900001,77.30000000000001,2.63,0.5,1,5.26,0.0,23.0,100.0,100.0
0407910001,85.18,3.13,4.0,4,3.13,3.13,118.0,100.0,100.0
0407920001,67.755,1.04,1.0,2,2.08,0.0,82.0,100.0,100.0
0407930001,81.45,6.48,6.0,6,6.48,6.48,100.0,100.0,100.0
0407940001,82.68,6.61,7.0,7,6.61,6.61,106.0,100.0,100.0
0407950001,69.93333333333334,9.790000000000001,28.333333333333332,42,13.95,7.29,287.3333333333333,100.0,100.0
1221470001,81.25,0.0,0.0,0,0.0,0.0,8.0,100.0,100.0
1221480001,83.13,0.0,0.0,0,0.0,0.0,8.0,100.0,100.0
1221490001,82.25,0.0,0.0,0,0.0,0.0,8.0,100.0,100.0
1221510001,82.0,0.0,0.0,0,0.0,0.0,8.0,100.0,100.0
1221520001,71.18,0.0,0.0,0,0.0,0.0,11.0,100.0,100.0
1221530001,71.0,0.0,0.0,0,0.0,0.0,20.0,100.0,100.0
1221540001,74.52,8.7,2.0,2,8.7,8.7,23.0,100.0,100.0
1402460002,82.81,8.33,3.0,3,8.33,8.33,36.0,100.0,100.0
1404000002,80.20333333333333,2.0833333333333335,0.3333333333333333,1,6.25,0.0,44.0,100.0,100.0
1404890002,76.91,2.86,1.0,1,2.86,2.86,35.0,100.0,100.0
1405560001,83.27,0.0,0.0,0,0.0,0.0,33.0,100.0,100.0
1802740003,77.76,0.0,0.0,0,0.0,0.0,17.0,100.0,100.0
0200630004,71.535,0.98,1.0,2,1.96,0.0,108.5,100.0,100.0
0205820001,77.10499999999999,0.0,0.0,0,0.0,0.0,89.0,100.0,100.0
0205830001,79.91,3.64,2.0,2,3.64,3.64,56.0,100.0,100.0
0205840001,78.41,4.55,1.0,1,4.55,4.55,22.0,100.0,100.0
0205850001,79.78,0.0,0.0,0,0.0,0.0,45.0,100.0,100.0
0205870001,84.48,9.52,4.0,4,9.52,9.52,42.0,100.0,100.0
0403340002,81.93,1.565,1.5,3,3.13,0.0,100.0,100.0,100.0
0407960001,76.795,0.0,0.0,0,0.0,0.0,90.0,100.0,100.0
0407970001,80.18,5.42,4.5,9,10.84,0.0,42.0,100.0,100.0
0407980001,80.035,9.65,5.5,7,10.0,9.3,56.5,100.0,100.0
0407990001,85.11,10.48,11.0,11,10.48,10.48,105.0,100.0,100.0
0408000001,79.16,7.92,8.0,8,7.92,7.92,101.0,100.0,100.0
0408010001,83.185,5.12,4.5,8,9.09,1.15,87.5,100.0,100.0
0408020001,79.69,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
0408030001,86.22,9.46,7.0,7,9.46,9.46,74.0,100.0,100.0
0408040001,78.78,1.28,1.0,1,1.28,1.28,78.0,100.0,100.0
0408050001,78.03,0.0,0.0,0,0.0,0.0,30.0,100.0,100.0
0408060001,82.88,9.38,3.0,3,9.38,9.38,32.0,100.0,100.0
0408080001,88.64,10.0,5.0,5,10.0,10.0,50.0,100.0,100.0
0408090001,64.84,0.305,0.5,1,0.61,0.0,131.0,100.0,100.0
0408110001,81.545,5.755000000000001,9.0,10,6.15,5.36,155.5,100.0,100.0
0408120001,74.95666666666666,3.57,9.666666666666666,12,4.56,2.3,269.3333333333333,100.0,100.0
0408130001,83.47,0.0,0.0,0,0.0,0.0,94.0,100.0,100.0
0408140001,81.48333333333333,5.363333333333333,2.6666666666666665,5,8.77,0.0,38.0,100.0,100.0
0408150001,83.305,0.925,1.0,2,1.85,0.0,92.0,100.0,100.0
0408160001,85.42,2.63,1.0,1,2.63,2.63,38.0,100.0,100.0
0408170001,81.43,0.0,0.0,0,0.0,0.0,47.0,100.0,100.0
0408210001,87.72,0.0,0.0,0,0.0,0.0,18.0,100.0,100.0
1221590001,79.6,10.0,1.0,1,10.0,10.0,10.0,100.0,100.0
1221600001,78.0,0.0,0.0,0,0.0,0.0,5.0,100.0,100.0
1404320002,80.495,5.43,1.5,2,7.41,3.45,28.0,100.0,100.0
1404350002,81.775,7.155,2.0,2,7.41,6.9,28.0,100.0,100.0
1404660002,75.445,5.0,1.5,3,10.0,0.0,29.0,100.0,100.0
1500220004,75.495,7.640000000000001,33.5,39,8.8,6.48,437.5,100.0,100.0
1501990002,77.72,3.13,1.0,1,3.13,3.13,32.0,100.0,100.0
1502180002,78.41499999999999,8.93,2.5,5,17.86,0.0,23.0,100.0,100.0
1502750002,74.69,7.873333333333334,29.666666666666668,45,11.76,5.03,375.3333333333333,100.0,100.0
1503150002,79.06333333333333,14.299999999999999,54.0,100,25.97,3.56,379.0,100.0,100.0
1503250001,79.54333333333334,4.5633333333333335,15.333333333333334,20,5.88,3.41,336.3333333333333,100.0,100.0
1503260001,79.635,6.125,20.0,21,6.82,5.43,329.0,100.0,100.0
1503270001,85.0,1.75,1.0,1,1.75,1.75,57.0,100.0,100.0
1503280001,73.7,1.59,1.0,1,1.59,1.59,60.0,100.0,100.0
1503290001,61.27,6.67,1.0,1,6.67,6.67,15.0,100.0,100.0
1503300001,78.4975,5.1525,1.75,4,12.5,0.0,40.75,100.0,100.0
1503310001,73.33,4.0,2.0,2,5.56,2.44,55.5,100.0,100.0
1503320001,71.88666666666667,1.1633333333333333,1.0,3,3.49,0.0,50.666666666666664,100.0,100.0
1503330001,72.93,3.33,1.0,1,3.33,3.33,30.0,100.0,100.0
1503340001,77.485,12.905,4.0,8,25.81,0.0,30.0,100.0,100.0
1503350001,84.06,2.86,1.0,1,2.86,2.86,35.0,100.0,100.0
1703910001,74.33,8.48,14.0,14,8.48,8.48,165.0,100.0,100.0
1703920001,70.785,3.26,5.0,6,3.68,2.84,152.0,100.0,100.0
1703930001,81.775,2.44,3.0,5,3.6,1.28,108.5,100.0,100.0
1703940001,72.63000000000001,4.466666666666666,7.333333333333333,10,6.45,2.78,167.66666666666666,100.0,100.0
1703950001,78.82,1.52,1.0,1,1.52,1.52,66.0,100.0,100.0
1703960001,68.30000000000001,0.96,0.5,1,1.92,0.0,53.0,100.0,100.0
1703980001,68.6,0.0,0.0,0,0.0,0.0,109.0,100.0,100.0
1703990001,78.4,10.0,4.0,4,10.0,10.0,40.0,100.0,100.0
1704000001,66.24,5.8,5.666666666666667,8,7.45,3.28,102.33333333333333,100.0,100.0
1704010001,78.83,6.080000000000001,3.6666666666666665,6,10.0,1.89,58.666666666666664,100.0,100.0
1704020001,71.305,3.215,2.5,4,5.06,1.37,75.0,100.0,100.0
1704030001,76.66499999999999,4.165,3.5,6,7.06,1.27,82.0,100.0,100.0
1704040001,59.02,1.75,1.0,1,1.75,1.75,57.0,100.0,100.0
1704050001,77.695,2.8600000000000003,1.5,2,3.64,2.08,51.5,100.0,100.0
1704060001,71.535,8.125,4.0,5,9.43,6.82,48.5,100.0,100.0
1704070001,82.17,13.04,3.0,3,13.04,13.04,23.0,100.0,100.0
1704080001,92.36,36.36,8.0,8,36.36,36.36,22.0,100.0,100.0
1704100001,75.52,10.42,5.0,5,10.42,10.42,48.0,100.0,100.0
0408220001,85.11,4.12,3.0,3,5.56,2.68,81.0,100.0,100.0
1221610001,77.23,3.1633333333333336,2.3333333333333335,4,5.19,1.56,70.66666666666667,100.0,100.0
1221620001,70.23,2.025,1.5,2,2.56,1.49,69.0,100.0,100.0
1221630001,69.34,0.49666666666666665,0.3333333333333333,1,1.49,0.0,69.0,100.0,100.0
1221640001,76.35,4.35,3.0,4,5.13,3.57,67.0,100.0,100.0
1221650001,79.1,0.0,0.0,0,0.0,0.0,70.0,100.0,100.0
1221660001,77.36,2.776666666666667,2.0,3,4.48,0.0,71.66666666666667,100.0,100.0
1221670001,77.36500000000001,8.46,6.0,7,9.46,7.46,70.5,100.0,100.0
1221680001,83.1,6.0,3.0,3,6.0,6.0,50.0,100.0,100.0
1221690001,80.27,2.27,1.0,1,2.27,2.27,44.0,100.0,100.0
1221700001,80.33500000000001,0.0,0.0,0,0.0,0.0,27.5,100.0,100.0
1221710001,82.58,0.0,0.0,0,0.0,0.0,33.0,100.0,100.0
1221720001,80.32,0.0,0.0,0,0.0,0.0,22.0,100.0,100.0
1221730001,74.465,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
1221740001,71.5,0.0,0.0,0,0.0,0.0,13.0,100.0,100.0
1221750001,83.07,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
1221760001,73.375,0.0,0.0,0,0.0,0.0,5.5,100.0,100.0
1221770001,76.25,0.0,0.0,0,0.0,0.0,4.0,100.0,100.0
1221780001,76.63,0.0,0.0,0,0.0,0.0,7.0,100.0,100.0
1221790001,84.35,3.845,0.5,1,7.69,0.0,11.5,100.0,100.0
1221800001,75.93,0.0,0.0,0,0.0,0.0,14.0,100.0,100.0
1221820001,75.25,9.165,1.0,1,10.0,8.33,11.0,100.0,100.0
1221830001,81.0,9.09,1.0,1,9.09,9.09,11.0,100.0,100.0
1221840001,83.225,8.295,3.0,3,9.09,7.5,36.5,100.0,100.0
1221850001,82.8,9.09,4.0,4,9.09,9.09,44.0,100.0,100.0
1221880001,69.89500000000001,0.0,0.0,0,0.0,0.0,12.5,100.0,100.0
1221890001,78.605,2.275,1.0,2,4.55,0.0,42.0,100.0,100.0
1221900001,83.335,9.045,3.5,4,9.52,8.57,38.5,100.0,100.0
1221910001,79.36,0.0,0.0,0,0.0,0.0,14.0,100.0,100.0
1221920001,78.69666666666667,5.713333333333334,0.6666666666666666,1,10.0,0.0,11.333333333333334,100.0,100.0
1221940001,81.755,4.545,0.5,1,9.09,0.0,10.5,100.0,100.0
1221950001,81.84,9.165,1.0,1,10.0,8.33,11.0,100.0,100.0
1221960001,76.58,8.33,1.0,1,8.33,8.33,12.0,100.0,100.0
1221970001,80.4,0.0,0.0,0,0.0,0.0,10.0,100.0,100.0
1405590001,81.43,7.14,2.0,2,7.14,7.14,28.0,100.0,100.0
0403850002,74.94,0.0,0.0,0,0.0,0.0,56.0,100.0,100.0
0408230001,77.36666666666667,7.723333333333334,8.0,10,9.09,6.0,99.66666666666667,100.0,100.0
0408240001,74.67333333333333,0.0,0.0,0,0.0,0.0,96.33333333333333,100.0,100.0
0408250001,83.975,2.15,2.0,3,3.3,1.0,95.5,100.0,100.0
0408260001,75.86,2.16,2.0,3,3.3,1.02,92.0,100.0,100.0
0408270001,79.235,6.07,6.5,10,9.01,3.13,103.0,100.0,100.0
0408280001,80.775,0.0,0.0,0,0.0,0.0,52.0,100.0,100.0
0408290001,79.25,0.9,1.0,1,0.9,0.9,110.0,100.0,100.0
0408300001,84.83,7.936666666666667,2.3333333333333335,3,10.0,6.67,29.333333333333332,100.0,100.0
1221980001,80.55,0.0,0.0,0,0.0,0.0,20.0,100.0,100.0
1221990001,80.56,0.0,0.0,0,0.0,0.0,16.0,100.0,100.0
1222000001,81.21,2.94,1.0,1,2.94,2.94,34.0,100.0,100.0
1903670001,80.62,28.21,11.0,11,28.21,28.21,38.0,100.0,100.0
2001850001,80.98333333333333,0.0,0.0,0,0.0,0.0,141.33333333333334,100.0,100.0
2001860001,79.88666666666667,0.7466666666666667,1.0,3,2.24,0.0,138.0,100.0,100.0
2001880001,80.0,1.56,1.0,1,1.56,1.56,64.0,100.0,100.0
2001890001,70.87333333333333,0.9266666666666666,1.3333333333333333,4,2.78,0.0,145.66666666666666,100.0,100.0
2001900001,69.71,3.88,5.0,5,3.88,3.88,129.0,100.0,100.0
0302820001,82.28666666666668,6.31,21.0,35,10.29,1.26,327.6666666666667,100.0,100.0
0302830001,74.72666666666667,0.29,1.0,2,0.58,0.0,330.6666666666667,100.0,100.0
0406030002,77.945,5.355,1.5,3,10.71,0.0,30.0,100.0,100.0
0408310001,81.575,1.85,0.5,1,3.7,0.0,14.0,100.0,100.0
1903710001,74.52,9.600000000000001,10.5,12,10.71,8.49,107.0,100.0,100.0
1903730001,78.84,17.78,8.0,8,17.78,17.78,45.0,100.0,100.0
1903740001,78.05,13.95,6.0,6,13.95,13.95,43.0,100.0,100.0
1903750001,78.42,5.26,2.0,2,5.26,5.26,37.0,100.0,100.0
0406040002,83.91666666666667,4.76,1.3333333333333333,2,7.14,0.0,19.0,100.0,100.0
0408320001,78.24000000000001,5.37,4.0,4,5.41,5.33,74.5,100.0,100.0
0408330001,79.01,0.0,0.0,0,0.0,0.0,86.66666666666667,100.0,100.0
0408340001,72.805,2.345,1.5,3,4.69,0.0,45.0,100.0,100.0
0408350001,83.21000000000001,0.0,0.0,0,0.0,0.0,102.5,100.0,100.0
1903760001,82.33,6.52,3.0,3,6.52,6.52,45.0,100.0,100.0
0408380001,83.68333333333334,0.0,0.0,0,0.0,0.0,100.66666666666667,100.0,100.0
0408390001,71.505,1.39,0.5,1,2.78,0.0,70.0,100.0,100.0
0408400001,81.49000000000001,2.725,3.0,6,5.45,0.0,95.0,100.0,100.0
0408440001,73.69,3.67,3.5,5,5.49,1.85,96.5,100.0,100.0
1222060001,81.85,0.875,0.5,1,1.75,0.0,55.5,100.0,100.0
2204950001,88.12,5.484999999999999,2.5,3,5.56,5.41,45.5,100.0,100.0
0704860002,82.03,2.5,1.0,1,2.5,2.5,40.0,100.0,100.0
0806270001,75.88,0.0,0.0,0,0.0,0.0,61.666666666666664,100.0,100.0
0806280001,82.315,0.0,0.0,0,0.0,0.0,51.5,100.0,100.0
0806290001,72.69,0.0,0.0,0,0.0,0.0,16.0,100.0,100.0
0806300001,79.4,0.0,0.0,0,0.0,0.0,41.5,100.0,100.0
0806310001,82.52,0.0,0.0,0,0.0,0.0,21.0,100.0,100.0
0903620001,82.29666666666667,3.603333333333333,2.0,5,8.77,0.0,54.0,100.0,100.0
0903640001,85.7,12.315,4.0,5,14.29,10.34,32.0,100.0,100.0
0903660001,84.0,0.0,0.0,0,0.0,0.0,1.0,100.0,100.0
