teachingClassID,courseNumber,courseName,teacherName,departmentName,teachingPlace,credit,hours,campusName
02S02202120222020042000102,0200420001,风险管理原理,吴洪,经济学院,1-18周 星期二 第3-4节 汇文楼H5-202,2,36,粤海校区
202120222020049000101,0200490001,高级财务会计学,周洋,经济学院,1-18周 星期二 第3-4节 南402,2,36,丽湖校区
202120222020053000201,0200530002,公共经济学（英文版）,杨燕风,经济学院,"1-18周 星期二 第1-2节 南105,1-18周 星期四 第3-4节 南105",4,72,丽湖校区
202120222020058000201,0200580002,公司理财案例分析,袁振超,经济学院,"1-18周 星期二 9-9节 南302,1-18周 星期二 10-10节 南302",1.5,36,丽湖校区
202120222020061000101,0200610001,公司理财学（英文版）,翟伟丽,经济学院,,3,54,丽湖校区
01S01202120222020061000101,0200610001,公司理财学（英文版）,翟伟丽,经济学院,1-18周 星期二 第7-9节 西204,3,54,丽湖校区
01S02202120222020061000101,0200610001,公司理财学（英文版）,翟伟丽,经济学院,1-18周 星期二 第7-9节 汇文楼H5-202,3,54,粤海校区
202120222020063000101,0200630001,公司理财学原理,王义华,经济学院,1-18周 星期四 第3-5节 南404,3,54,丽湖校区
202120222020063000102,0200630001,公司理财学原理,陈莹,经济学院,1-18周 星期三 第3-5节 西414,3,54,丽湖校区
202120222020063000103,0200630001,公司理财学原理,周继红,经济学院,1-18周 星期三 第3-5节 南403,3,54,丽湖校区
202120222020063000104,0200630001,公司理财学原理,周继红,经济学院,1-18周 星期三 第7-9节 南403,3,54,丽湖校区
202120222020063000105,0200630001,公司理财学原理,翟伟丽,经济学院,1-18周 星期三 第3-5节 南309,3,54,丽湖校区
202120222020063000401,0200630004,公司理财学,赵晋琳,经济学院,1-18周 星期二 第3-4节 南203,2,36,丽湖校区
202120222020068000101,0200680001,管理会计学,顾俊,经济学院,,4,72,丽湖校区
01S01202120222020068000101,0200680001,管理会计学,顾俊,经济学院,1-18周 星期四 第11-14节 西205,4,72,丽湖校区
01S02202120222020068000101,0200680001,管理会计学,顾俊,经济学院,1-18周 星期四 第11-14节 汇文楼H5-203,4,72,粤海校区
202120222020071000101,0200710001,管理学原理,赵宜,经济学院,1-18周 星期一 第7-9节 南413,3,54,丽湖校区
202120222020071000102,0200710001,管理学原理,杨昌,经济学院,1-18周 星期一 第3-5节 南303,3,54,丽湖校区
202120222020071000103,0200710001,管理学原理,孔祥天瑞,经济学院,1-18周 星期五 第3-5节 南301,3,54,丽湖校区
202120222020071000104,0200710001,管理学原理,赵宜,经济学院,1-18周 星期一 第3-5节 南409,3,54,丽湖校区
202120222020071000105,0200710001,管理学原理,赵宜,经济学院,1-18周 星期三 第3-5节 南311,3,54,丽湖校区
202120222020071000106,0200710001,管理学原理,杨昌,经济学院,1-18周 星期二 第3-5节 南312,3,54,丽湖校区
202120222020071000107,0200710001,管理学原理,杨昌,经济学院,1-18周 星期三 第3-5节 南411,3,54,丽湖校区
202120222020071000108,0200710001,管理学原理,杨昌,经济学院,1-18周 星期四 第7-9节 南410,3,54,丽湖校区
202120222020071000109,0200710001,管理学原理,杨昌,经济学院,1-18周 星期五 第3-5节 南401,3,54,丽湖校区
202120222020071000110,0200710001,管理学原理,罗素媛,经济学院,1-18周 星期四 第7-9节 南310,3,54,丽湖校区
202120222020071000301,0200710003,管理学原理,熊萍,经济学院,1-18周 星期三 第3-4节 南303,2,36,丽湖校区
202120222020071000302,0200710003,管理学原理,熊萍,经济学院,1-18周 星期二 第3-4节 南407,2,36,丽湖校区
202120222020071000303,0200710003,管理学原理,熊萍,经济学院,1-18周 星期三 第7-8节 南412,2,36,丽湖校区
202120222020078000101,0200780001,国际结算（英文版）,胡冬梅,经济学院,,2,36,粤海校区
202120222020078000102,0200780001,国际结算（英文版）,胡冬梅,经济学院,1-18周 星期二 第9-10节 西109,2,36,丽湖校区
01S01202120222020078000101,0200780001,国际结算（英文版）,胡冬梅,经济学院,1-18周 星期二 第7-8节 西202,2,36,丽湖校区
01S02202120222020078000101,0200780001,国际结算（英文版）,胡冬梅,经济学院,1-18周 星期二 第7-8节 汇文楼H5-203,2,36,粤海校区
202120222020099000201,0200990002,国际贸易实务,欧阳北松,经济学院,1-18周 星期三 第7-9节 西302,3,54,丽湖校区
202120222020099000202,0200990002,国际贸易实务,欧阳北松,经济学院,1-18周 星期三 第3-5节 西404,3,54,丽湖校区
202120222020102000301,0201020003,国际商法（国际班）,章韵,经济学院,"1-18周 星期一 第3-4节 南305,1-18周 星期三 第3-4节 南305",4,72,丽湖校区
202120222020115000101,0201150001,宏观经济学（英文版）,张克听,经济学院,,4,72,粤海校区
01S01202120222020115000101,0201150001,宏观经济学（英文版）,张克听,经济学院,"1-18周 星期三 第3-4节 西205,1-18周 星期四 第3-4节 西205",4,72,丽湖校区
01S02202120222020115000101,0201150001,宏观经济学（英文版）,张克听,经济学院,"1-18周 星期三 第3-4节 汇文楼H5-204,1-18周 星期四 第3-4节 汇文楼H5-204",4,72,粤海校区
202120222020118000101,0201180001,会计实务模拟实验,顾俊,经济学院,"1-18周 星期三 第4-5节 明德楼301,1-18周 星期三 第3-3节 明德楼301",2,54,丽湖校区
202120222020118000102,0201180001,会计实务模拟实验,顾俊,经济学院,"1-18周 星期二 第6-6节 明德楼303,1-18周 星期二 第7-8节 明德楼303",2,54,丽湖校区
202120222020118000103,0201180001,会计实务模拟实验,顾俊,经济学院,"1-18周 星期二 第3-3节 明德楼301,1-18周 星期二 第4-5节 明德楼301",2,54,丽湖校区
202120222020118000104,0201180001,会计实务模拟实验,李俏,经济学院,"1-18周 星期二 第3-3节 东106,1-18周 星期二 第4-5节 东106",2,54,丽湖校区
202120222020118000105,0201180001,会计实务模拟实验,李俏,经济学院,"1-18周 星期二 第8-9节 东106,1-18周 星期二 第7-7节 东106",2,54,丽湖校区
202120222020135000101,0201350001,计量经济学,郑丹秋,经济学院,1-18周 星期三 第3-5节 南101,3,54,丽湖校区
202120222020135000102,0201350001,计量经济学,郑丹秋,经济学院,1-18周 星期二 第3-5节 南410,3,54,丽湖校区
202120222020135000103,0201350001,计量经济学,杨易铭,经济学院,1-18周 星期一 第3-5节 南311,3,54,丽湖校区
202120222020135000104,0201350001,计量经济学,郑丹秋,经济学院,1-18周 星期四 第3-5节 汇文楼H2-302,3,54,粤海校区
202120222020135000105,0201350001,计量经济学,徐晓光,经济学院,1-18周 星期三 第7-9节 南302,3,54,丽湖校区
202120222020135000106,0201350001,计量经济学,朱福敏,经济学院,1-18周 星期四 第7-9节 南313,3,54,丽湖校区
202120222020139000201,0201390002,交通运输学,韩彪,经济学院,1-18周 星期一 第3-4节 南106,2,36,丽湖校区
202120222020144000101,0201440001,金融统计分析,孙正佳,经济学院,,3,54,丽湖校区
01S01202120222020144000101,0201440001,金融统计分析,孙正佳,经济学院,1-18周 星期五 第7-9节 西204,3,54,丽湖校区
01S02202120222020144000101,0201440001,金融统计分析,孙正佳,经济学院,1-18周 星期五 第7-9节 汇文楼H5-202,3,54,粤海校区
202120222020156000101,0201560001,经济法,侯富强,经济学院,1-18周 星期四 11-13节 南111,3,54,丽湖校区
202120222020156000102,0201560001,经济法,白玉琴,经济学院,1-18周 星期一 第3-5节 南112,3,54,丽湖校区
202120222020156000103,0201560001,经济法,侯富强,经济学院,1-18周 星期三 第11-13节 西301,3,54,丽湖校区
202120222020169000101,0201690001,利息理论,吴洪,经济学院,1-18周 星期三 第3-5节 南404,3,54,丽湖校区
202120222020171000101,0201710001,配送管理,沈小平,经济学院,1-18周 星期一 第7-8节 南106,2,36,丽湖校区
202120222020171000102,0201710001,配送管理,沈小平,经济学院,1-18周 星期一 第9-10节 南307,2,36,丽湖校区
202120222020181000101,0201810001,社会保险,谢圣远,经济学院,1-18周 星期四 第11-12节 南104,2,36,丽湖校区
202120222020191000101,0201910001,世界经济,王强,经济学院,1-18周 星期二 第1-2节 南312,2,36,丽湖校区
202120222020191000102,0201910001,世界经济,王强,经济学院,1-18周 星期二 第7-8节 南309,2,36,丽湖校区
202120222020193000101,0201930001,世界贸易组织,陈凯,经济学院,1-18周 星期四 第1-2节 南307,2,36,丽湖校区
202120222020193000102,0201930001,世界贸易组织,陈凯,经济学院,1-18周 星期四 第3-4节 南307,2,36,丽湖校区
202120222020195000201,0201950002,国际市场营销,朱亮,经济学院,1-18周 星期五 第3-5节 西303,3,54,丽湖校区
202120222020199000201,0201990002,大数据与财务决策,李俏,经济学院,"1-18周 星期四 第3-3节 明德楼301,1-18周 星期四 第4-5节 明德楼301",2,48,丽湖校区
202120222020199000202,0201990002,大数据与财务决策,李俏,经济学院,"1-18周 星期四 第7-7节 明德楼301,1-18周 星期四 第8-9节 明德楼301",2,48,丽湖校区
202120222020199000301,0201990003,CFA中级经济学,"钟文婷,王斯阳",经济学院,"1-7周 星期一 第1-4节 南309,1-7周 星期五 第1-4节 南309",3,54,丽湖校区
202120222020199003101,0201990031,概率论（英文版）,王卓,经济学院,1-18周 星期二 第3-5节 南304,3,54,丽湖校区
202120222020199003102,0201990031,概率论（英文版）,王卓,经济学院,1-18周 星期二 第7-9节 南106,3,54,丽湖校区
202120222020199004101,0201990041,会计学原理,陈博文,经济学院,1-18周 星期一 第3-5节 南209,3,54,丽湖校区
202120222020199004102,0201990041,会计学原理,赵静,经济学院,1-18周 星期二 第3-5节 南307,3,54,丽湖校区
202120222020199004103,0201990041,会计学原理,杨敬宇,经济学院,1-18周 星期一 第3-5节 南402,3,54,丽湖校区
202120222020199004104,0201990041,会计学原理,衣龙新,经济学院,1-18周 星期一 第3-5节 南413,3,54,丽湖校区
202120222020199004105,0201990041,会计学原理,魏哲,经济学院,1-18周 星期二 第7-9节 南407,3,54,丽湖校区
202120222020199004106,0201990041,会计学原理,谢玲敏,经济学院,1-18周 星期二 第3-5节 南105,3,54,丽湖校区
202120222020199004107,0201990041,会计学原理,陈博文,经济学院,1-18周 星期四 第7-9节 南407,3,54,丽湖校区
202120222020199004108,0201990041,会计学原理,魏哲,经济学院,1-18周 星期二 第3-5节 南408,3,54,丽湖校区
202120222020199004109,0201990041,会计学原理,刘昱熙,经济学院,1-18周 星期一 第3-5节 南210,3,54,丽湖校区
202120222020199004110,0201990041,会计学原理,张小彦,经济学院,1-18周 星期二 第7-9节 南412,3,54,丽湖校区
202120222020199004111,0201990041,会计学原理,赵晋琳,经济学院,,3,54,粤海校区
11S01202120222020199004111,0201990041,会计学原理,赵晋琳,经济学院,1-18周 星期一 第3-5节 西202,3,54,丽湖校区
11S02202120222020199004111,0201990041,会计学原理,赵晋琳,经济学院,1-18周 星期一 第3-5节 汇文楼H5-203,3,54,粤海校区
202120222020202000301,0202020003,特区经济学,罗清和,经济学院,1-18周 星期三 第11-14节 南104,4,72,丽湖校区
202120222020217000101,0202170001,投资银行业务,米旭明,经济学院,1-18周 星期一 第9-10节 南111,2,36,丽湖校区
202120222020217000102,0202170001,投资银行业务,米旭明,经济学院,,2,36,粤海校区
02S01202120222020217000102,0202170001,投资银行业务,米旭明,经济学院,1-18周 星期一 第7-8节 西110,2,36,丽湖校区
02S02202120222020217000102,0202170001,投资银行业务,米旭明,经济学院,1-18周 星期一 第7-8节 汇文楼H5-205,2,36,粤海校区
202120222020221000101,0202210001,微观经济学,毛亮,经济学院,"1-18周 星期一 第1-2节 南112,1-18周 星期三 第3-4节 南112",4,72,丽湖校区
202120222020221000102,0202210001,微观经济学,马昀,经济学院,"1-18周 星期三 第1-2节 南210,1-18周 星期四 第1-2节 南210",4,72,丽湖校区
202120222020221000103,0202210001,微观经济学,张继海,经济学院,"1-18周 星期三 第9-10节 南312,1-18周 星期一 第9-10节 南312",4,72,丽湖校区
202120222020221000104,0202210001,微观经济学,杨燕风,经济学院,"1-18周 星期二 第7-8节 南408,1-18周 星期四 第1-2节 南408",4,72,丽湖校区
202120222020221000105,0202210001,微观经济学,杨燕风,经济学院,"1-18周 星期二 第3-4节 南210,1-18周 星期四 第7-8节 南210",4,72,丽湖校区
202120222020221000106,0202210001,微观经济学,马丽梅,经济学院,"1-18周 星期一 第3-4节 南412,1-18周 星期三 第3-4节 南412",4,72,丽湖校区
202120222020221000107,0202210001,微观经济学,唐颖,经济学院,"1-18周 星期一 3-4节 西305,1-18周 星期三 3-4节 西305",4,72,丽湖校区
202120222020221000108,0202210001,微观经济学,鲁志国,经济学院,"1-18周 星期三 第9-10节 南305,1-18周 星期二 第7-8节 南305",4,72,丽湖校区
202120222020221000109,0202210001,微观经济学,唐颖,经济学院,"1-18周 星期三 1-2节 西305,1-18周 星期一 1-2节 西305",4,72,丽湖校区
202120222020221000110,0202210001,微观经济学,马昀,经济学院,"1-18周 星期四 第6-7节 汇文楼H2-204,1-18周 星期三 第9-10节 汇文楼H2-204",4,72,粤海校区
202120222020222000101,0202220001,微观经济学（英文版）,毛亮,经济学院,"1-18周 星期一 3-4节 南310,1-18周 星期三 1-2节 南310",4,56,丽湖校区
202120222020222000102,0202220001,微观经济学（英文版）,毛亮,经济学院,"1-18周 星期二 3-4节 南409,1-18周 星期四 3-4节 南409",4,56,丽湖校区
202120222020240000101,0202400001,信息经济学,王赛德,经济学院,1-18周 星期二 第3-5节 南401,3,54,丽湖校区
202120222020252000101,0202520001,运筹学,孙喜梅,经济学院,"1-18周 星期二 第1-2节 南404,1-17周(单) 星期四 第1-2节 南404",3,54,丽湖校区
202120222020252000102,0202520001,运筹学,孙喜梅,经济学院,"1-18周 星期二 第3-4节 南413,2-18周(双) 星期四 第1-2节 南413",3,54,丽湖校区
202120222020252000103,0202520001,运筹学,孙喜梅,经济学院,"1-17周(单) 星期四 第3-4节 南209,1-18周 星期三 第1-2节 南209",3,54,丽湖校区
202120222020261000101,0202610001,再保险,孙晓奇,经济学院,1-12周 星期一 第3-5节 南304,2,36,丽湖校区
202120222020263000201,0202630002,证券投资,刘浩然,经济学院,"1-18周 星期一 第3-4节 南302,1-18周 星期一 第6-7节 明德楼301",3,72,丽湖校区
202120222020263000202,0202630002,证券投资,刘浩然,经济学院,"1-18周 星期五 第6-7节 明德楼301,1-18周 星期五 第3-4节 南304",3,72,丽湖校区
202120222020263000203,0202630002,证券投资,王凯丽,经济学院,"1-18周 星期四 1-2节 北107,1-18周 星期四 3-4节 北107",3,72,丽湖校区
202120222020263000204,0202630002,证券投资,王源,经济学院,"1-18周 星期五 1-2节 南308,1-18周 星期五 3-4节 南308",3,72,丽湖校区
202120222020263000205,0202630002,证券投资,王凯丽,经济学院,,3,72,丽湖校区
05S01202120222020263000205,0202630002,证券投资,王凯丽,经济学院,"1-18周 星期四 第7-8节 西204,1-18周 星期四 第9-10节 西204",3,72,丽湖校区
05S02202120222020263000205,0202630002,证券投资,王凯丽,经济学院,"1-18周 星期四 第7-8节 汇文楼H5-202,1-18周 星期四 第9-10节 汇文楼H5-202",3,72,粤海校区
202120222020268000201,0202680002,制度经济学,伍凤兰,经济学院,1-18周 星期四 第7-8节 南309,2,36,丽湖校区
202120222020285000201,0202850002,保险公司经营管理,王晓玲,经济学院,1-12周 星期一 第7-9节 南409,2,36,丽湖校区
202120222020288000101,0202880001,仓储与库存管理,汪颖,经济学院,1-18周 星期五 第3-4节 南104,2,36,丽湖校区
